Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.305410E+02  0.111642E+02  0.714167E+00 -0.164250E+01  0.291115E+00 -0.474409E+01  0.257601E+01  0.450679E+01  0.279018E+02  0.458828E+01  0.356510E+01  0.215307E+01 -0.543445E+01  0.608580E+01 -0.418548E+01  0.711505E+01  0.238305E-01  0.757570E-02  0.761199E-02  0.416961E-02  0.184598E-02 -0.993529E+03
  0.305441E+02  0.111642E+02  0.714167E+00 -0.164250E+01  0.291115E+00 -0.474409E+01  0.134401E+01  0.450679E+01  0.279018E+02  0.476758E+01  0.386273E+01  0.220231E+01 -0.551280E+01  0.630434E+01 -0.418548E+01  0.711505E+01  0.211942E-01  0.177212E-01  0.761199E-02  0.507236E-02  0.164223E-02 -0.995620E+03
  0.305441E+02  0.109494E+02  0.714167E+00 -0.133305E+01  0.291115E+00 -0.474409E+01  0.220078E+01  0.450679E+01  0.277756E+02  0.476758E+01  0.386273E+01  0.220231E+01 -0.551280E+01  0.630434E+01 -0.412890E+01  0.711505E+01  0.211942E-01  0.177212E-01  0.761199E-02  0.144900E-01  0.164223E-02 -0.993765E+03
  0.305441E+02  0.109494E+02  0.657298E+00 -0.201914E+01  0.291115E+00 -0.474409E+01  0.220078E+01  0.442112E+01  0.277756E+02  0.470702E+01  0.386273E+01  0.220231E+01 -0.551280E+01  0.630434E+01 -0.412890E+01  0.711505E+01  0.248396E-01  0.177212E-01  0.984454E-02  0.144900E-01  0.164223E-02 -0.996136E+03
  0.305441E+02  0.109494E+02  0.657298E+00 -0.201914E+01  0.291115E+00 -0.474409E+01  0.220078E+01  0.442112E+01  0.277756E+02  0.470702E+01  0.386273E+01  0.220231E+01 -0.534618E+01  0.630434E+01 -0.412890E+01  0.711505E+01  0.248396E-01  0.177212E-01  0.984454E-02  0.144900E-01  0.164223E-02 -0.997035E+03
  0.305441E+02  0.109494E+02  0.657298E+00 -0.201914E+01  0.291115E+00 -0.474409E+01  0.165210E+01  0.442112E+01  0.277756E+02  0.470702E+01  0.386273E+01  0.220231E+01 -0.534618E+01  0.630434E+01 -0.412890E+01  0.729497E+01  0.259729E-01  0.177212E-01  0.984454E-02  0.569927E-02  0.650285E-03 -0.996250E+03
  0.305441E+02  0.109494E+02  0.657298E+00 -0.201914E+01  0.291115E+00 -0.474409E+01  0.165210E+01  0.442112E+01  0.280597E+02  0.462759E+01  0.386273E+01  0.220231E+01 -0.534618E+01  0.667993E+01 -0.412890E+01  0.729497E+01  0.259729E-01  0.420494E-02  0.984454E-02  0.959584E-02  0.650285E-03 -0.995798E+03
  0.305441E+02  0.109494E+02  0.657298E+00 -0.201914E+01  0.291115E+00 -0.474409E+01  0.165210E+01  0.442112E+01  0.280570E+02  0.462759E+01  0.386273E+01  0.220231E+01 -0.534618E+01  0.667993E+01 -0.415463E+01  0.729497E+01  0.259729E-01  0.420494E-02  0.984454E-02  0.959584E-02  0.650285E-03 -0.996044E+03
  0.305441E+02  0.109494E+02  0.421896E+00 -0.201914E+01  0.291115E+00 -0.474409E+01  0.165210E+01  0.442112E+01  0.280570E+02  0.462759E+01  0.386273E+01  0.220231E+01 -0.534618E+01  0.664838E+01 -0.415463E+01  0.729497E+01  0.259729E-01  0.343219E-02  0.189463E-01  0.110805E-01  0.650285E-03 -0.996915E+03
  0.305441E+02  0.109494E+02  0.421896E+00 -0.201914E+01  0.291115E+00 -0.474409E+01  0.165210E+01  0.442112E+01  0.280570E+02  0.462759E+01  0.386273E+01  0.220231E+01 -0.534618E+01  0.664838E+01 -0.415463E+01  0.729497E+01  0.259729E-01  0.277717E-02  0.180790E-01  0.110805E-01  0.650285E-03 -0.996763E+03
  0.305441E+02  0.109494E+02  0.509219E+00 -0.201914E+01  0.291115E+00 -0.470989E+01  0.165210E+01  0.472996E+01  0.280570E+02  0.462759E+01  0.386273E+01  0.220231E+01 -0.540582E+01  0.638840E+01 -0.415463E+01  0.729497E+01  0.259729E-01  0.231971E-01  0.183106E-01  0.110805E-01  0.650285E-03 -0.998214E+03
  0.305441E+02  0.109494E+02  0.533243E+00 -0.201914E+01  0.291115E+00 -0.470989E+01  0.165210E+01  0.472996E+01  0.280570E+02  0.462759E+01  0.386273E+01  0.220231E+01 -0.550362E+01  0.638840E+01 -0.415463E+01  0.729497E+01  0.252455E-01  0.136413E-01  0.193172E-01  0.110805E-01  0.650285E-03 -0.996888E+03
  0.305441E+02  0.109494E+02  0.533243E+00 -0.201914E+01 -0.683064E-01 -0.470989E+01  0.165210E+01  0.497334E+01  0.280570E+02  0.462759E+01  0.381346E+01  0.220231E+01 -0.554007E+01  0.638840E+01 -0.391842E+01  0.729497E+01  0.233099E-01  0.136413E-01  0.170472E-02  0.163996E-01  0.650285E-03 -0.995251E+03
  0.305441E+02  0.109494E+02  0.280389E+00 -0.210482E+01 -0.683064E-01 -0.470989E+01  0.165210E+01  0.497334E+01  0.280994E+02  0.462759E+01  0.381346E+01  0.220231E+01 -0.554007E+01  0.638840E+01 -0.406038E+01  0.729497E+01  0.222493E-01  0.136413E-01  0.170472E-02  0.183428E-02  0.650285E-03 -0.993667E+03
  0.305441E+02  0.109494E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.165210E+01  0.497334E+01  0.280994E+02  0.462759E+01  0.373458E+01  0.220231E+01 -0.554007E+01  0.638840E+01 -0.406038E+01  0.729497E+01  0.245116E-01  0.136413E-01  0.170472E-02  0.498224E-02  0.650285E-03 -0.994138E+03
  0.305649E+02  0.109494E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.165210E+01  0.497334E+01  0.279448E+02  0.437009E+01  0.373458E+01  0.220231E+01 -0.554007E+01  0.638840E+01 -0.406038E+01  0.729497E+01  0.253042E-01  0.136413E-01  0.123248E-01  0.498224E-02  0.650285E-03 -0.994321E+03
  0.306071E+02  0.109494E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.165210E+01  0.497334E+01  0.279448E+02  0.437009E+01  0.381300E+01  0.216469E+01 -0.554007E+01  0.638840E+01 -0.406038E+01  0.729497E+01  0.253042E-01  0.136413E-01  0.284392E-03  0.498224E-02  0.650285E-03 -0.994367E+03
  0.304563E+02  0.109494E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.165210E+01  0.497334E+01  0.279448E+02  0.437009E+01  0.381300E+01  0.211237E+01 -0.551998E+01  0.638840E+01 -0.400980E+01  0.729497E+01  0.235072E-01  0.267871E-02  0.284392E-03  0.498224E-02  0.650285E-03 -0.992601E+03
  0.304563E+02  0.109494E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.165210E+01  0.512393E+01  0.279448E+02  0.437009E+01  0.381300E+01  0.211237E+01 -0.551998E+01  0.638840E+01 -0.400980E+01  0.729497E+01  0.265333E-01  0.267871E-02  0.284392E-03  0.498224E-02  0.650285E-03 -0.993387E+03
  0.304563E+02  0.107380E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.201158E+01  0.512393E+01  0.279448E+02  0.466177E+01  0.381300E+01  0.211237E+01 -0.551998E+01  0.638840E+01 -0.400980E+01  0.726992E+01  0.265333E-01  0.267871E-02  0.284392E-03  0.498224E-02  0.147326E-03 -0.992425E+03
  0.304563E+02  0.107380E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.201158E+01  0.512393E+01  0.279448E+02  0.470516E+01  0.381300E+01  0.211237E+01 -0.551998E+01  0.638840E+01 -0.400980E+01  0.726992E+01  0.265333E-01  0.267871E-02  0.284392E-03  0.167932E-01  0.147411E-02 -0.993788E+03
  0.304563E+02  0.107380E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.504030E+01  0.105665E+01  0.625365E+01  0.279448E+02  0.470516E+01  0.381300E+01  0.211237E+01 -0.461126E+01  0.638840E+01 -0.487075E+01  0.643248E+01  0.265333E-01  0.267871E-02  0.111455E-03  0.146471E-01  0.147411E-02 -0.100185E+04
  0.304563E+02  0.107380E+02  0.280389E+00 -0.210482E+01  0.848988E-02 -0.469060E+01  0.143353E+01  0.625365E+01  0.279287E+02  0.470516E+01  0.381300E+01  0.195832E+01 -0.451301E+01  0.673945E+01 -0.487075E+01  0.643248E+01  0.265333E-01  0.267871E-02  0.111455E-03  0.495098E-02  0.216378E-02 -0.100001E+04
  0.304563E+02  0.107380E+02  0.280389E+00 -0.165309E+01 -0.363048E-01 -0.469060E+01  0.143353E+01  0.650876E+01  0.274039E+02  0.470516E+01  0.381124E+01  0.195832E+01 -0.451301E+01  0.673945E+01 -0.487075E+01  0.643248E+01  0.265333E-01  0.387491E-02  0.111455E-03  0.123942E-01  0.216378E-02 -0.997156E+03
  0.304563E+02  0.107380E+02  0.280389E+00 -0.165309E+01 -0.380867E+00 -0.469060E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.470516E+01  0.368000E+01  0.195832E+01 -0.451301E+01  0.673945E+01 -0.487075E+01  0.643248E+01  0.265333E-01  0.387491E-02  0.213214E-02  0.123942E-01  0.279356E-02 -0.996229E+03
  0.304563E+02  0.108851E+02  0.280389E+00 -0.165309E+01 -0.380867E+00 -0.469060E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.446109E+01  0.380335E+01  0.195832E+01 -0.451301E+01  0.706791E+01 -0.487075E+01  0.643248E+01  0.265333E-01  0.387491E-02  0.213214E-02  0.164893E-01  0.279356E-02 -0.996118E+03
  0.306525E+02  0.108851E+02  0.280389E+00 -0.165309E+01 -0.380867E+00 -0.469060E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.446109E+01  0.380335E+01  0.195832E+01 -0.451301E+01  0.706791E+01 -0.499126E+01  0.643248E+01  0.265333E-01  0.387491E-02  0.319392E-02  0.164893E-01  0.279356E-02 -0.997468E+03
  0.306525E+02  0.108851E+02  0.280389E+00 -0.165309E+01 -0.380867E+00 -0.469060E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.446109E+01  0.380335E+01  0.195832E+01 -0.451301E+01  0.706791E+01 -0.499126E+01  0.643248E+01  0.265333E-01  0.565991E-02  0.319392E-02  0.164893E-01  0.279356E-02 -0.997647E+03
  0.306525E+02  0.108851E+02  0.280389E+00 -0.165309E+01 -0.380867E+00 -0.469060E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.446109E+01  0.380335E+01  0.195832E+01 -0.451301E+01  0.706791E+01 -0.499126E+01  0.659219E+01  0.265333E-01  0.565991E-02  0.319392E-02  0.164893E-01  0.279356E-02 -0.997546E+03
  0.306525E+02  0.108851E+02  0.815140E+00 -0.165309E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.448504E+01  0.380335E+01  0.195832E+01 -0.451301E+01  0.706791E+01 -0.499126E+01  0.659219E+01  0.276871E-01  0.565991E-02  0.118592E-01  0.164893E-01  0.279356E-02 -0.100019E+04
  0.306525E+02  0.108851E+02  0.816849E+00 -0.165309E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.448504E+01  0.380335E+01  0.195832E+01 -0.451301E+01  0.706791E+01 -0.485636E+01  0.659219E+01  0.258039E-01  0.565991E-02  0.941148E-02  0.224287E-01  0.279356E-02 -0.100023E+04
  0.306525E+02  0.114872E+02  0.816849E+00 -0.165309E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.423997E+01  0.390857E+01  0.195832E+01 -0.451301E+01  0.706791E+01 -0.485636E+01  0.659219E+01  0.240484E-01  0.565991E-02  0.145772E-01  0.224287E-01  0.206302E-01 -0.100113E+04
  0.306525E+02  0.113818E+02  0.816849E+00 -0.126398E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.650876E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.195832E+01 -0.464225E+01  0.706791E+01 -0.485636E+01  0.659219E+01  0.162029E-01  0.565991E-02  0.145772E-01  0.224287E-01  0.748035E-02 -0.999635E+03
  0.306525E+02  0.113818E+02  0.816849E+00 -0.126398E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.523358E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.192296E+01 -0.464225E+01  0.706791E+01 -0.485636E+01  0.659219E+01  0.194571E-01  0.612184E-02  0.149566E-01  0.224287E-01  0.748035E-02 -0.995130E+03
  0.306525E+02  0.113818E+02  0.816849E+00 -0.126398E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.613244E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.170898E+01 -0.464225E+01  0.706791E+01 -0.485636E+01  0.655543E+01  0.194571E-01  0.612184E-02  0.149566E-01  0.224287E-01  0.193692E-01 -0.996217E+03
  0.306525E+02  0.113818E+02  0.819346E+00 -0.117894E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.613244E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.170898E+01 -0.464225E+01  0.706791E+01 -0.485636E+01  0.655543E+01  0.171643E-01  0.612184E-02  0.149566E-01  0.936409E-02  0.193692E-01 -0.995824E+03
  0.306525E+02  0.113818E+02  0.727976E+00 -0.117894E+01 -0.380867E+00 -0.428303E+01  0.140619E+01  0.613244E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.170898E+01 -0.464225E+01  0.706791E+01 -0.485636E+01  0.655543E+01  0.171643E-01  0.612184E-02  0.143161E-01  0.936409E-02  0.214521E-01 -0.995143E+03
  0.306525E+02  0.113818E+02  0.727976E+00 -0.112063E+01 -0.368226E+00 -0.428303E+01  0.140619E+01  0.613244E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.170898E+01 -0.464225E+01  0.717006E+01 -0.485636E+01  0.655543E+01  0.213722E-01  0.612184E-02  0.305724E-01  0.796873E-02  0.214521E-01 -0.994817E+03
  0.306525E+02  0.113818E+02  0.648996E+00 -0.112063E+01 -0.368226E+00 -0.428303E+01  0.140619E+01  0.613244E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.170898E+01 -0.464225E+01  0.717006E+01 -0.485636E+01  0.655543E+01  0.213722E-01  0.511950E-02  0.460067E-01  0.796873E-02  0.198210E-01 -0.995731E+03
  0.306525E+02  0.113818E+02  0.648996E+00 -0.112063E+01 -0.368226E+00 -0.428303E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.353707E+01  0.170898E+01 -0.464225E+01  0.734855E+01 -0.485636E+01  0.655543E+01  0.225460E-01  0.511950E-02  0.643146E-01  0.796873E-02  0.136711E-01 -0.997676E+03
  0.306525E+02  0.113818E+02  0.292170E+00 -0.112063E+01 -0.368226E+00 -0.428303E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.352390E+01  0.170898E+01 -0.464225E+01  0.734855E+01 -0.485636E+01  0.655543E+01  0.225460E-01  0.511950E-02  0.422905E-01  0.518346E-02  0.136711E-01 -0.995787E+03
  0.306525E+02  0.112699E+02  0.292170E+00 -0.112063E+01 -0.368226E+00 -0.428303E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.352390E+01  0.170898E+01 -0.461871E+01  0.734855E+01 -0.485636E+01  0.655543E+01  0.225460E-01  0.511950E-02  0.422905E-01  0.108589E-01  0.270236E-01 -0.997128E+03
  0.306525E+02  0.113129E+02  0.292170E+00 -0.112063E+01 -0.730838E+00 -0.428303E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.352390E+01  0.170898E+01 -0.461871E+01  0.734855E+01 -0.474488E+01  0.655543E+01  0.225460E-01  0.950507E-03  0.436012E-01  0.197786E-01  0.270236E-01 -0.998781E+03
  0.306525E+02  0.113129E+02  0.292170E+00 -0.112063E+01 -0.730838E+00 -0.428303E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.352390E+01  0.170898E+01 -0.461871E+01  0.734855E+01 -0.506941E+01  0.655543E+01  0.177933E-01  0.950507E-03  0.154931E-01  0.160300E-02  0.210175E-01 -0.998776E+03
  0.306525E+02  0.113129E+02  0.292170E+00 -0.112063E+01 -0.134880E+01 -0.428303E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.352390E+01  0.170898E+01 -0.458316E+01  0.734855E+01 -0.506941E+01  0.655543E+01  0.177933E-01  0.291156E-02  0.154931E-01  0.160300E-02  0.180447E-01 -0.998179E+03
  0.306525E+02  0.113405E+02  0.292170E+00 -0.106903E+01 -0.134880E+01 -0.428303E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.352390E+01  0.170898E+01 -0.458316E+01  0.734855E+01 -0.496056E+01  0.655543E+01  0.163191E-01  0.291156E-02  0.154931E-01  0.160300E-02  0.321433E-01 -0.100003E+04
  0.305633E+02  0.113405E+02  0.292170E+00 -0.106903E+01 -0.394204E+00 -0.435951E+01  0.139135E+01  0.546614E+01  0.274039E+02  0.423997E+01  0.352390E+01  0.116547E+01 -0.458316E+01  0.734855E+01 -0.496056E+01  0.696608E+01  0.163191E-01  0.775488E-02  0.154931E-01  0.160300E-02  0.321433E-01 -0.993701E+03
  0.306265E+02  0.113405E+02  0.292170E+00 -0.106903E+01 -0.481319E+00 -0.435951E+01  0.139135E+01  0.546614E+01  0.274054E+02  0.423997E+01  0.352390E+01  0.116547E+01 -0.458316E+01  0.734855E+01 -0.496056E+01  0.696608E+01  0.163191E-01  0.775488E-02  0.154931E-01  0.160300E-02  0.321433E-01 -0.994434E+03
  0.305768E+02  0.113405E+02  0.292170E+00 -0.106903E+01 -0.481319E+00 -0.435951E+01  0.139135E+01  0.546614E+01  0.274054E+02  0.423997E+01  0.352390E+01  0.116547E+01 -0.441221E+01  0.750263E+01 -0.496056E+01  0.696608E+01  0.163191E-01  0.775488E-02  0.176261E-01  0.160300E-02  0.321433E-01 -0.994275E+03
  0.305768E+02  0.113405E+02  0.292170E+00 -0.106903E+01 -0.541764E+00 -0.435951E+01  0.139135E+01  0.508759E+01  0.274054E+02  0.423997E+01  0.352390E+01  0.116547E+01 -0.441221E+01  0.750263E+01 -0.496056E+01  0.696608E+01  0.163191E-01  0.210360E-01  0.227237E-01  0.160300E-02  0.174521E-01 -0.995543E+03
  0.305768E+02  0.113405E+02  0.292170E+00 -0.106903E+01 -0.326521E+00 -0.435951E+01  0.139135E+01  0.492159E+01  0.274054E+02  0.423997E+01  0.352390E+01  0.116547E+01 -0.433935E+01  0.750263E+01 -0.496056E+01  0.685761E+01  0.163191E-01  0.428146E-02  0.722294E-02  0.160300E-02  0.270725E-01 -0.996438E+03
  0.305768E+02  0.113405E+02  0.292170E+00 -0.150603E+01 -0.326521E+00 -0.435951E+01  0.139135E+01  0.492159E+01  0.274054E+02  0.417673E+01  0.352390E+01  0.129402E+01 -0.447908E+01  0.750263E+01 -0.496056E+01  0.685761E+01  0.163191E-01  0.738583E-02  0.722294E-02  0.160300E-02  0.270725E-01 -0.996444E+03
  0.305768E+02  0.112387E+02 -0.303010E-01 -0.153731E+01 -0.326521E+00 -0.435951E+01  0.139135E+01  0.545233E+01  0.274054E+02  0.404256E+01  0.352390E+01  0.129402E+01 -0.447908E+01  0.750263E+01 -0.496056E+01  0.685761E+01  0.169220E-01  0.135699E-02  0.722294E-02  0.160300E-02  0.270725E-01 -0.995867E+03
  0.305768E+02  0.112387E+02 -0.303010E-01 -0.153731E+01 -0.136234E+01 -0.435951E+01  0.139135E+01  0.670896E+01  0.274054E+02  0.404256E+01  0.352390E+01  0.129402E+01 -0.447908E+01  0.750263E+01 -0.511072E+01  0.682276E+01  0.231051E-01  0.135699E-02  0.722294E-02  0.452349E-02  0.270725E-01 -0.995202E+03
  0.305768E+02  0.112387E+02 -0.303010E-01 -0.153731E+01 -0.136234E+01 -0.435951E+01  0.139135E+01  0.670896E+01  0.275071E+02  0.404256E+01  0.352390E+01  0.129402E+01 -0.447908E+01  0.750263E+01 -0.511072E+01  0.690430E+01  0.250821E-01  0.135699E-02  0.722294E-02  0.452349E-02  0.227733E-01 -0.995038E+03
  0.305768E+02  0.112387E+02  0.101846E+00 -0.153731E+01 -0.136234E+01 -0.435951E+01  0.139135E+01  0.670896E+01  0.275071E+02  0.400199E+01  0.352390E+01  0.129402E+01 -0.447908E+01  0.750263E+01 -0.511072E+01  0.690430E+01  0.253521E-01  0.135699E-02  0.722294E-02  0.452349E-02  0.227733E-01 -0.994934E+03
  0.305768E+02  0.112387E+02  0.101846E+00 -0.153731E+01 -0.116052E+01 -0.435951E+01  0.139135E+01  0.670896E+01  0.275071E+02  0.400199E+01  0.352390E+01  0.137104E+01 -0.447908E+01  0.750263E+01 -0.506849E+01  0.690430E+01  0.158093E-01  0.135699E-02  0.722294E-02  0.452349E-02  0.227733E-01 -0.995829E+03
  0.305768E+02  0.112387E+02  0.101846E+00 -0.153731E+01 -0.116052E+01 -0.435951E+01  0.139135E+01  0.670896E+01  0.275071E+02  0.378834E+01  0.352390E+01  0.137104E+01 -0.444906E+01  0.750263E+01 -0.506849E+01  0.690430E+01  0.158093E-01  0.163407E-01  0.722294E-02  0.452349E-02  0.182473E-01 -0.998252E+03
  0.305768E+02  0.112387E+02  0.101846E+00 -0.153731E+01 -0.397694E+00 -0.435951E+01  0.139135E+01  0.670896E+01  0.276111E+02  0.378834E+01  0.352390E+01  0.137104E+01 -0.444906E+01  0.761568E+01 -0.477541E+01  0.708456E+01  0.158093E-01  0.197164E-01  0.483605E-02  0.452349E-02  0.744973E-02 -0.997291E+03
  0.305768E+02  0.112387E+02  0.293975E+00 -0.910534E+00 -0.794722E+00 -0.435951E+01  0.139135E+01  0.670896E+01  0.276111E+02  0.378834E+01  0.352390E+01  0.137104E+01 -0.484712E+01  0.761568E+01 -0.477541E+01  0.708456E+01  0.127683E-01  0.197818E-01  0.483605E-02  0.452349E-02  0.744973E-02 -0.995892E+03
  0.305768E+02  0.112387E+02  0.293975E+00 -0.910534E+00 -0.794722E+00 -0.435951E+01  0.104705E+01  0.670896E+01  0.276111E+02  0.378834E+01  0.352390E+01  0.137104E+01 -0.484712E+01  0.761568E+01 -0.477541E+01  0.708456E+01  0.201012E-01  0.197818E-01  0.271806E-02  0.452349E-02  0.744973E-02 -0.990804E+03
  0.305768E+02  0.112387E+02  0.293975E+00 -0.910534E+00 -0.794722E+00 -0.365358E+01  0.103509E+01  0.670896E+01  0.276111E+02  0.378834E+01  0.352390E+01  0.137104E+01 -0.489748E+01  0.761568E+01 -0.471114E+01  0.708456E+01  0.201012E-01  0.197818E-01  0.232899E-02  0.452349E-02  0.744973E-02 -0.988686E+03
  0.305768E+02  0.113561E+02  0.293975E+00 -0.910534E+00 -0.794722E+00 -0.365358E+01  0.103509E+01  0.621782E+01  0.276111E+02  0.378834E+01  0.352390E+01  0.137104E+01 -0.489748E+01  0.761568E+01 -0.471114E+01  0.708456E+01  0.201012E-01  0.132495E-01  0.232899E-02  0.452349E-02  0.168500E-01 -0.988429E+03
  0.305768E+02  0.114803E+02  0.293975E+00 -0.910534E+00 -0.794722E+00 -0.365358E+01  0.103509E+01  0.621782E+01  0.276424E+02  0.378834E+01  0.352390E+01  0.137104E+01 -0.489748E+01  0.761568E+01 -0.471737E+01  0.704600E+01  0.201012E-01  0.132495E-01  0.232899E-02  0.452349E-02  0.846915E-02 -0.987940E+03
  0.305768E+02  0.114803E+02  0.293975E+00 -0.610643E+00 -0.794722E+00 -0.365358E+01  0.912957E+00  0.621782E+01  0.276424E+02  0.403071E+01  0.365473E+01  0.137104E+01 -0.493843E+01  0.761568E+01 -0.461007E+01  0.709741E+01  0.201012E-01  0.130823E-01  0.232899E-02  0.452349E-02  0.846915E-02 -0.988060E+03
  0.305768E+02  0.114803E+02  0.293975E+00 -0.610643E+00 -0.794722E+00 -0.347918E+01  0.912957E+00  0.621782E+01  0.276424E+02  0.403071E+01  0.365473E+01  0.141078E+01 -0.493843E+01  0.761568E+01 -0.461007E+01  0.709424E+01  0.201012E-01  0.130823E-01  0.232899E-02  0.452349E-02  0.589200E-02 -0.988013E+03
  0.305768E+02  0.114803E+02  0.293975E+00 -0.610643E+00 -0.462151E+00 -0.347918E+01  0.912957E+00  0.621782E+01  0.279498E+02  0.403071E+01  0.365473E+01  0.141078E+01 -0.493843E+01  0.761568E+01 -0.461007E+01  0.709424E+01  0.201012E-01  0.144527E-02  0.232899E-02  0.452349E-02  0.108205E-01 -0.989294E+03
  0.305768E+02  0.114803E+02  0.293975E+00 -0.610643E+00 -0.462151E+00 -0.347918E+01  0.169487E+01  0.621782E+01  0.279498E+02  0.403071E+01  0.349928E+01  0.141078E+01 -0.493843E+01  0.761568E+01 -0.461007E+01  0.709424E+01  0.230995E-01  0.144527E-02  0.232899E-02  0.452349E-02  0.108205E-01 -0.987832E+03
  0.304385E+02  0.114803E+02  0.293975E+00 -0.610643E+00 -0.462151E+00 -0.347918E+01  0.189064E+01  0.621782E+01  0.279498E+02  0.403071E+01  0.349928E+01  0.141078E+01 -0.493843E+01  0.761568E+01 -0.461007E+01  0.702258E+01  0.230995E-01  0.128949E-02  0.232899E-02  0.452349E-02  0.108205E-01 -0.988634E+03
  0.304385E+02  0.114803E+02  0.293975E+00 -0.610643E+00 -0.462151E+00 -0.347918E+01  0.189064E+01  0.621782E+01  0.278635E+02  0.403071E+01  0.351743E+01  0.141078E+01 -0.493843E+01  0.742212E+01 -0.461007E+01  0.702258E+01  0.230995E-01  0.128949E-02  0.232899E-02  0.452349E-02  0.108205E-01 -0.988944E+03
  0.304626E+02  0.114803E+02  0.309630E+00 -0.610643E+00 -0.462151E+00 -0.368478E+01  0.189064E+01  0.621782E+01  0.274733E+02  0.380216E+01  0.351743E+01  0.141078E+01 -0.493843E+01  0.742212E+01 -0.461007E+01  0.702258E+01  0.230995E-01  0.128949E-02  0.419654E-02  0.452349E-02  0.160217E-01 -0.988493E+03
