Kmin_MC_a0     Kmin_MC_a1     Kmin_MC_a2     Kmin_MC_a3     Kmin_MC_a4     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Q_mult_e1_n1   Q_mult_e1_n2   Q_mult_e2_n1   Q_mult_e2_n2   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.325563E+02   0.116484E+02  -0.553813E+00  -0.167849E+01  -0.937427E+00   0.361073E+02   0.385939E+01   0.363509E+01  -0.928614E+00  -0.192222E+01   0.107505E+01   0.918977E+00   0.115234E+01   0.137015E+01   0.437721E-01   0.334767E-01   0.435651E-02   0.113054E-02   0.536479E-02  -0.104958E+04   0.124950E+02   0.000000E+00  -0.106207E+04   0.212415E+04
   0.324647E+02   0.112809E+02  -0.140154E+00   0.222280E+00  -0.319126E+00   0.346635E+02   0.442431E+01   0.140073E+01  -0.312410E+01  -0.589988E+01   0.108431E+01   0.104828E+01   0.116618E+01   0.137015E+01   0.531933E-01   0.909225E-03   0.326065E-01   0.112996E-01   0.677136E-02  -0.104925E+04   0.116207E+02   0.000000E+00  -0.106087E+04   0.212174E+04
   0.323592E+02   0.114977E+02   0.383375E+00  -0.974805E-01  -0.512153E+00   0.353658E+02   0.383456E+01   0.356236E+01  -0.506947E+01  -0.319160E+01   0.107465E+01   0.110955E+01   0.116831E+01   0.128084E+01   0.581708E-01   0.122500E-01   0.358486E-02   0.132026E-01   0.838720E-02  -0.104580E+04   0.145612E+02   0.000000E+00  -0.106036E+04   0.212072E+04
   0.325671E+02   0.114502E+02   0.887689E+00  -0.130032E+00   0.149052E+01   0.347752E+02   0.241296E+01   0.254648E+01  -0.863912E+00  -0.360221E+01   0.106022E+01   0.104499E+01   0.113120E+01   0.135132E+01   0.559559E-01   0.295570E-02   0.737134E-02   0.368000E-03   0.212624E-01  -0.104593E+04   0.146725E+02   0.000000E+00  -0.106060E+04   0.212120E+04
   0.327004E+02   0.120530E+02   0.421636E+00  -0.130032E+00   0.126148E+01   0.352847E+02   0.439145E+01   0.194774E+01  -0.834183E+00  -0.205198E+01   0.106905E+01   0.838572E+00   0.113575E+01   0.131396E+01   0.577662E-01   0.228269E-02   0.271581E-02   0.322001E-02   0.787396E-03  -0.104255E+04   0.164531E+02   0.000000E+00  -0.105900E+04   0.211801E+04
   0.319215E+02   0.119577E+02   0.741127E+00   0.171734E+00  -0.518424E+00   0.355169E+02   0.208148E+01   0.470450E+01  -0.416279E+01   0.252327E+00   0.104864E+01   0.111262E+01   0.113575E+01   0.125172E+01   0.502556E-01   0.844605E-02   0.135806E-01   0.332339E-02   0.787396E-03  -0.104257E+04   0.168227E+02   0.000000E+00  -0.105939E+04   0.211879E+04
   0.319669E+02   0.116279E+02   0.741127E+00   0.329675E+00   0.458013E+00   0.337634E+02   0.222036E+01   0.224080E+01  -0.173213E+01  -0.212753E+01   0.105019E+01   0.110346E+01   0.113575E+01   0.127760E+01   0.446512E-01   0.357390E-02   0.119203E-01   0.428654E-02   0.131614E-01  -0.103812E+04   0.157258E+02   0.000000E+00  -0.105385E+04   0.210769E+04
   0.316544E+02   0.112750E+02   0.706617E+00   0.623677E+00  -0.139237E+00   0.344746E+02   0.275618E+01   0.418848E+01  -0.514456E+01  -0.229391E+01   0.104994E+01   0.116610E+01   0.114569E+01   0.127760E+01   0.522245E-01   0.107758E-02   0.493962E-02   0.848063E-03   0.124296E-02  -0.103924E+04   0.173359E+02   0.000000E+00  -0.105658E+04   0.211315E+04
   0.319938E+02   0.117907E+02   0.565450E+00   0.623677E+00   0.670382E+00   0.329357E+02   0.165899E+01   0.555336E+01  -0.336367E+01  -0.239204E+01   0.104129E+01   0.105396E+01   0.114659E+01   0.119358E+01   0.486739E-01   0.109511E-01   0.493962E-02   0.144664E-01   0.100806E-01  -0.104290E+04   0.167835E+02   0.000000E+00  -0.105968E+04   0.211937E+04
   0.317695E+02   0.123503E+02   0.148821E+01   0.784461E+00  -0.122245E+00   0.319965E+02   0.176741E+01   0.429001E+01  -0.336367E+01  -0.210047E+00   0.104129E+01   0.100161E+01   0.114104E+01   0.115207E+01   0.452853E-01   0.390979E-01   0.611076E-01   0.203650E-01   0.111213E-02  -0.105677E+04   0.951708E+01   0.000000E+00  -0.106629E+04   0.213257E+04
   0.321032E+02   0.121613E+02  -0.136806E+00  -0.689068E+00   0.148220E+01   0.325163E+02   0.278803E+01   0.328860E+01  -0.427184E+01  -0.489934E+01   0.105371E+01   0.977601E+00   0.111519E+01   0.122792E+01   0.542359E-01   0.122719E-01   0.360135E-01   0.814193E-02   0.135770E-01  -0.105305E+04   0.137461E+02   0.000000E+00  -0.106680E+04   0.213359E+04
   0.320111E+02   0.117080E+02   0.524223E+00   0.298412E+00   0.148220E+01   0.332552E+02   0.399611E+01   0.128900E+01  -0.181817E+01  -0.584365E+01   0.105701E+01   0.898212E+00   0.111519E+01   0.124582E+01   0.565039E-01   0.122862E-02   0.334764E-02   0.412937E-02   0.939375E-02  -0.104319E+04   0.181287E+02   0.000000E+00  -0.106132E+04   0.212264E+04
   0.316761E+02   0.120363E+02   0.109602E+01   0.875736E+00   0.148220E+01   0.337613E+02   0.172401E+01   0.351653E+01  -0.452978E+01  -0.531776E+01   0.103942E+01   0.954442E+00   0.112290E+01   0.126752E+01   0.468635E-01   0.701311E-02   0.471069E-02   0.306805E-02   0.717057E-03  -0.104188E+04   0.183942E+02   0.000000E+00  -0.106027E+04   0.212055E+04
   0.316761E+02   0.118380E+02   0.710964E+00   0.605688E-01   0.622763E+00   0.338350E+02   0.352456E+01   0.349701E+01  -0.356341E+01  -0.778354E+00   0.104675E+01   0.120827E+01   0.112290E+01   0.126281E+01   0.484338E-01   0.120255E-01   0.112204E-01   0.142234E-02   0.437066E-02  -0.103917E+04   0.151791E+02   0.000000E+00  -0.105435E+04   0.210870E+04
   0.319514E+02   0.116925E+02   0.104302E+01  -0.341260E-01  -0.554609E-01   0.337586E+02   0.541622E+01   0.142789E+01  -0.268857E+01  -0.420149E+01   0.105269E+01   0.153707E+01   0.113716E+01   0.127412E+01   0.509261E-01   0.570152E-02   0.149099E-03   0.138791E-02   0.250463E-01  -0.104775E+04   0.674274E+01   0.000000E+00  -0.105449E+04   0.210899E+04
   0.318393E+02   0.112640E+02  -0.310916E+00  -0.341260E-01  -0.273980E-01   0.343812E+02   0.532452E+01   0.258390E+01  -0.755367E+00  -0.338099E+00   0.105122E+01   0.104588E+01   0.112362E+01   0.127268E+01   0.483702E-01   0.111813E-01   0.106863E-01   0.371954E-01   0.251245E-02  -0.104344E+04   0.135335E+02   0.000000E+00  -0.105697E+04   0.211395E+04
   0.317635E+02   0.115280E+02   0.254316E+00  -0.470790E+00   0.469713E+00   0.342176E+02   0.446434E+01   0.425714E+01  -0.495890E+01  -0.212292E+01   0.104978E+01   0.134619E+01   0.113460E+01   0.128230E+01   0.448201E-01   0.127090E-01   0.135744E-01   0.273548E-01   0.292064E-03  -0.104705E+04   0.941591E+01   0.000000E+00  -0.105647E+04   0.211293E+04
   0.320561E+02   0.114895E+02   0.897417E+00   0.868275E+00   0.714299E+00   0.345454E+02   0.282827E+01   0.292017E+01  -0.309906E+01  -0.167866E+01   0.105220E+01   0.109712E+01   0.113786E+01   0.128074E+01   0.476233E-01   0.126147E-01   0.163775E-03   0.190771E-01   0.383846E-02  -0.104019E+04   0.154114E+02   0.000000E+00  -0.105560E+04   0.211120E+04
   0.319894E+02   0.116423E+02   0.378774E+00   0.118343E+01   0.116831E+01   0.331626E+02   0.458936E+01   0.106135E+01  -0.174827E+01  -0.666502E+01   0.104858E+01   0.106136E+01   0.112598E+01   0.127457E+01   0.503192E-01   0.172044E-01   0.163775E-03   0.329626E-01   0.129270E-01  -0.104697E+04   0.132245E+02   0.000000E+00  -0.106019E+04   0.212039E+04
   0.319826E+02   0.124633E+02   0.108427E+01   0.101078E+01   0.633237E+00   0.332171E+02   0.568581E+01   0.182926E+01  -0.408485E+00  -0.325001E+01   0.105146E+01   0.826996E+00   0.112598E+01   0.124204E+01   0.468115E-01   0.877553E-02   0.163775E-03   0.134485E-01   0.601247E-02  -0.104418E+04   0.159365E+02   0.000000E+00  -0.106012E+04   0.212023E+04
   0.318938E+02   0.123011E+02   0.752372E+00   0.137700E+01   0.658207E+00   0.329107E+02   0.451171E+01   0.479074E+00  -0.246813E+01  -0.140242E+01   0.104564E+01   0.101780E+01   0.110768E+01   0.124502E+01   0.473076E-01   0.801593E-02   0.918551E-02   0.734797E-03   0.614687E-02  -0.104157E+04   0.181238E+02   0.000000E+00  -0.105969E+04   0.211939E+04
   0.318337E+02   0.123819E+02   0.321699E+00   0.876594E+00   0.741627E+00   0.324192E+02   0.396578E+01   0.425400E+01  -0.243225E+01  -0.140242E+01   0.104564E+01   0.994687E+00   0.109592E+01   0.124502E+01   0.473076E-01   0.816480E-02   0.205039E-01   0.734797E-03   0.393212E-01  -0.104710E+04   0.138109E+02   0.000000E+00  -0.106091E+04   0.212182E+04
   0.317635E+02   0.124544E+02   0.478070E-01   0.626766E+00  -0.282920E+00   0.339969E+02   0.217085E+01   0.335851E+01  -0.439840E+01   0.157741E+01   0.104564E+01   0.929900E+00   0.111556E+01   0.126911E+01   0.498677E-01   0.310093E-01   0.490402E-02   0.388966E-02   0.221425E-02  -0.104443E+04   0.156326E+02   0.000000E+00  -0.106006E+04   0.212013E+04
   0.317635E+02   0.117101E+02   0.372487E+00   0.655808E+00  -0.346551E+00   0.334810E+02   0.242218E+01   0.347427E+01  -0.268716E+01  -0.430736E+01   0.104561E+01   0.121081E+01   0.114888E+01   0.125393E+01   0.498677E-01   0.277265E-01   0.120132E-01   0.660572E-03   0.647753E-02  -0.104063E+04   0.132142E+02   0.000000E+00  -0.105384E+04   0.210769E+04
   0.313873E+02   0.117101E+02   0.293678E+00   0.249007E+00   0.992404E-01   0.328805E+02   0.201481E+01   0.420566E+01  -0.176741E+01   0.560245E+00   0.102921E+01   0.870362E+00   0.112429E+01   0.127735E+01   0.477301E-01   0.458005E-02   0.358744E-02   0.194743E-01   0.273293E-01  -0.104752E+04   0.135186E+02   0.000000E+00  -0.106104E+04   0.212208E+04
   0.312969E+02   0.116045E+02   0.468312E+00   0.867173E+00  -0.287242E+00   0.343970E+02   0.920188E+00   0.374035E+01  -0.346014E+01  -0.418336E+01   0.103113E+01   0.106031E+01   0.111861E+01   0.129067E+01   0.485127E-01   0.326090E-02   0.257921E-02   0.117846E-03   0.181600E-01  -0.103930E+04   0.169850E+02   0.000000E+00  -0.105629E+04   0.211257E+04
   0.313425E+02   0.115818E+02  -0.402470E+00  -0.588407E-02  -0.101423E+01   0.342430E+02   0.258326E+01   0.378025E+01  -0.107118E+01  -0.795221E-01   0.103769E+01   0.100729E+01   0.111400E+01   0.124688E+01   0.473172E-01   0.291901E-01   0.198818E-01   0.117846E-03   0.556296E-02  -0.104264E+04   0.150191E+02   0.000000E+00  -0.105766E+04   0.211532E+04
   0.315394E+02   0.115818E+02  -0.416582E+00   0.387268E+00  -0.791331E+00   0.340926E+02   0.221929E+01   0.494207E+01  -0.463345E+01  -0.209730E+01   0.103769E+01   0.927978E+00   0.112413E+01   0.132452E+01   0.483104E-01   0.120994E-01   0.122472E-02   0.752732E-02   0.356570E-02  -0.104242E+04   0.161714E+02   0.000000E+00  -0.105859E+04   0.211718E+04
   0.315963E+02   0.120463E+02   0.350831E+00   0.102288E+00  -0.152612E+00   0.352997E+02   0.521038E+01   0.260622E+01  -0.129962E+01  -0.467809E+00   0.103601E+01   0.114784E+01   0.110522E+01   0.129375E+01   0.435956E-01   0.570202E-02   0.246670E-03   0.299202E-01   0.216123E-01  -0.104480E+04   0.128462E+02   0.000000E+00  -0.105765E+04   0.211529E+04
   0.315963E+02   0.117943E+02   0.350831E+00   0.102288E+00   0.707386E+00   0.346075E+02   0.523127E+01   0.438069E+01   0.593419E+00  -0.677688E+00   0.104268E+01   0.851560E+00   0.110522E+01   0.130295E+01   0.483545E-01   0.219678E-02   0.246670E-03   0.178099E-01   0.386744E-01  -0.104477E+04   0.124365E+02   0.000000E+00  -0.105721E+04   0.211441E+04
   0.318573E+02   0.119678E+02   0.888344E+00   0.570260E+00   0.707386E+00   0.367045E+02   0.490458E+01   0.330700E+01  -0.352134E+01  -0.186702E+00   0.104212E+01   0.839141E+00   0.112974E+01   0.135374E+01   0.470727E-01   0.614443E-02   0.115605E-02   0.478337E-02   0.189677E-01  -0.104756E+04   0.136058E+02   0.000000E+00  -0.106117E+04   0.212233E+04
   0.318712E+02   0.119678E+02   0.871705E+00   0.238022E+00   0.344977E+00   0.359007E+02   0.999526E+00   0.525765E+01  -0.381876E+01  -0.270392E+01   0.104212E+01   0.126627E+01   0.112718E+01   0.133325E+01   0.431682E-01   0.747742E-03   0.115605E-02   0.213360E-01   0.118450E-01  -0.104346E+04   0.120375E+02   0.000000E+00  -0.105550E+04   0.211100E+04
   0.318598E+02   0.120391E+02   0.883202E+00   0.156606E+00   0.349313E+00   0.347046E+02   0.257599E+01   0.478737E+01  -0.386589E+01  -0.352501E+01   0.104692E+01   0.110225E+01   0.112718E+01   0.129000E+01   0.594138E-01   0.129850E-01   0.792642E-02   0.328064E-03   0.465805E-04  -0.104316E+04   0.167713E+02   0.000000E+00  -0.105993E+04   0.211986E+04
   0.320099E+02   0.114831E+02   0.883202E+00   0.537001E+00   0.148759E+01   0.336551E+02   0.526733E+01   0.381572E+01  -0.366983E+00  -0.122574E+01   0.105539E+01   0.105087E+01   0.113702E+01   0.129750E+01   0.543620E-01   0.392117E-02   0.685266E-02   0.230834E-02   0.166943E-02  -0.104107E+04   0.175034E+02   0.000000E+00  -0.105857E+04   0.211715E+04
   0.323357E+02   0.123656E+02   0.104547E+01   0.562720E+00   0.561015E+00   0.349342E+02   0.308569E+01   0.529284E+01  -0.376924E+01  -0.278689E+01   0.105539E+01   0.108911E+01   0.113352E+01   0.126392E+01   0.492030E-01   0.849464E-04   0.304487E-02   0.778271E-02   0.283239E-02  -0.103897E+04   0.180441E+02   0.000000E+00  -0.105701E+04   0.211403E+04
   0.320729E+02   0.120801E+02   0.522227E+00   0.562720E+00  -0.683576E-01   0.333656E+02   0.227436E+01   0.513884E+01  -0.221708E+01  -0.267517E+01   0.105616E+01   0.927993E+00   0.113761E+01   0.123061E+01   0.440991E-01   0.141184E-01   0.127533E-02   0.115400E-01   0.236758E-02  -0.103940E+04   0.172961E+02   0.000000E+00  -0.105670E+04   0.211339E+04
   0.320500E+02   0.119073E+02   0.522227E+00   0.347789E+00   0.807413E+00   0.334093E+02   0.207629E+01   0.352026E+01   0.885876E+00  -0.186326E+01   0.104795E+01   0.973812E+00   0.111647E+01   0.127102E+01   0.549961E-01   0.300952E-01   0.190510E-02   0.129137E-01   0.620723E-02  -0.104492E+04   0.148454E+02   0.000000E+00  -0.105977E+04   0.211953E+04
   0.321497E+02   0.119656E+02   0.108579E+01   0.628521E+00   0.430907E+00   0.346886E+02   0.387289E+01   0.386318E+01  -0.405651E+01  -0.186326E+01   0.105971E+01   0.113004E+01   0.115134E+01   0.126871E+01   0.466754E-01   0.294397E-01   0.131446E-01   0.283408E-01   0.317864E-02  -0.104375E+04   0.112450E+02   0.000000E+00  -0.105500E+04   0.210999E+04
   0.322227E+02   0.120276E+02   0.506236E+00   0.339802E+00   0.918572E+00   0.348691E+02   0.461560E+01   0.164327E+01  -0.157386E+01  -0.577488E+01   0.105256E+01   0.928874E+00   0.111509E+01   0.131965E+01   0.434463E-01   0.135929E-01   0.738370E-02   0.117076E-01   0.122122E-01  -0.104410E+04   0.142585E+02   0.000000E+00  -0.105836E+04   0.211672E+04
   0.322894E+02   0.123604E+02   0.105509E+00  -0.264697E-01   0.556589E+00   0.355244E+02   0.239487E+01   0.487548E+01  -0.305063E+01  -0.166536E+01   0.106282E+01   0.103418E+01   0.113321E+01   0.131965E+01   0.543511E-01   0.118590E-01   0.110658E-01   0.165241E-01   0.620182E-02  -0.104459E+04   0.140226E+02   0.000000E+00  -0.105861E+04   0.211723E+04
   0.324623E+02   0.117377E+02   0.732968E+00  -0.201197E+00   0.102128E+01   0.358996E+02   0.123574E+01   0.327665E+01  -0.308170E+01  -0.277294E+01   0.106282E+01   0.992537E+00   0.113998E+01   0.130481E+01   0.542730E-01   0.325825E-02   0.608510E-02   0.305163E-02   0.133412E-01  -0.104139E+04   0.163452E+02   0.000000E+00  -0.105774E+04   0.211547E+04
   0.324690E+02   0.121703E+02   0.387134E+00   0.112530E+00   0.482435E+00   0.346220E+02   0.262094E+01   0.345372E+01  -0.407496E+01  -0.344259E+01   0.106800E+01   0.104986E+01   0.114676E+01   0.136639E+01   0.454198E-01   0.344683E-03   0.119101E-01   0.451962E-03   0.898603E-02  -0.104288E+04   0.150774E+02   0.000000E+00  -0.105796E+04   0.211591E+04
   0.324690E+02   0.118033E+02   0.638553E+00  -0.330640E+00   0.445669E+00   0.343470E+02   0.475287E+01   0.206220E+01  -0.392610E+01  -0.357885E+01   0.106304E+01   0.104474E+01   0.114997E+01   0.127217E+01   0.509971E-01   0.213862E-02   0.570802E-02   0.120586E-01   0.246907E-01  -0.104055E+04   0.148540E+02   0.000000E+00  -0.105540E+04   0.211081E+04
   0.323005E+02   0.115368E+02  -0.836084E+00  -0.202507E+00  -0.926405E-01   0.355803E+02   0.515015E+01   0.168061E+01  -0.344548E+01  -0.171998E+01   0.106304E+01   0.105449E+01   0.113837E+01   0.135483E+01   0.457661E-01   0.282886E-02   0.421777E-02   0.129763E-01   0.219171E-01  -0.104429E+04   0.134355E+02   0.000000E+00  -0.105773E+04   0.211545E+04
   0.318993E+02   0.113718E+02  -0.437588E+00  -0.202507E+00  -0.984695E+00   0.355803E+02   0.261704E+01   0.135300E+01  -0.173151E+01  -0.318780E+01   0.104307E+01   0.121400E+01   0.113730E+01   0.129899E+01   0.498232E-01   0.466675E-03   0.256224E-02   0.559663E-02   0.540247E-02  -0.104241E+04   0.157079E+02   0.000000E+00  -0.105812E+04   0.211624E+04
   0.317728E+02   0.117570E+02   0.397079E+00  -0.451282E+00  -0.562891E+00   0.343118E+02   0.290914E+01   0.280309E+01  -0.518135E+01  -0.361700E+01   0.105167E+01   0.106467E+01   0.113138E+01   0.129638E+01   0.509934E-01   0.570853E-02   0.421676E-02   0.236220E-01   0.216930E-02  -0.104140E+04   0.154335E+02   0.000000E+00  -0.105683E+04   0.211367E+04
   0.317107E+02   0.114077E+02   0.397079E+00   0.164753E+00   0.748597E+00   0.345138E+02   0.246908E+01   0.111140E+01  -0.247134E+01  -0.452368E+01   0.104860E+01   0.106163E+01   0.112912E+01   0.130968E+01   0.544090E-01   0.479903E-02   0.144301E-01   0.649403E-02   0.107449E-01  -0.104026E+04   0.151420E+02   0.000000E+00  -0.105540E+04   0.211080E+04
   0.317199E+02   0.116839E+02   0.231444E-01   0.323507E+00   0.129008E+00   0.351750E+02   0.356349E+01   0.402033E+01  -0.128833E+01  -0.203206E+01   0.104860E+01   0.895207E+00   0.113351E+01   0.134803E+01   0.483856E-01   0.179411E-02   0.531414E-02   0.178911E-02   0.175372E-03  -0.103789E+04   0.167173E+02   0.000000E+00  -0.105461E+04   0.210921E+04
   0.318510E+02   0.115979E+02  -0.172537E+00  -0.224316E+00   0.648140E-01   0.351684E+02   0.456423E+01   0.346700E+01  -0.294974E+01  -0.110496E+01   0.104590E+01   0.111659E+01   0.112535E+01   0.131792E+01   0.489069E-01   0.795628E-02   0.235514E-01   0.555174E-02   0.208982E-02  -0.103856E+04   0.142746E+02   0.000000E+00  -0.105283E+04   0.210567E+04
   0.315227E+02   0.116788E+02  -0.179462E+00   0.100624E-02  -0.748819E+00   0.343420E+02   0.268219E+01   0.427168E+01  -0.130191E+00  -0.199187E+01   0.104501E+01   0.985325E+00   0.112104E+01   0.127407E+01   0.481829E-01   0.120615E-01   0.997766E-02   0.124409E-01   0.620901E-03  -0.103964E+04   0.163654E+02   0.000000E+00  -0.105601E+04   0.211201E+04
   0.317782E+02   0.115377E+02   0.612280E+00   0.467216E+00   0.359153E+00   0.349087E+02   0.274918E+01   0.437163E+01  -0.761408E+00  -0.116066E+01   0.105085E+01   0.120475E+01   0.111561E+01   0.134777E+01   0.499023E-01   0.122107E-01   0.151866E-01   0.320373E-02   0.620901E-03  -0.104101E+04   0.132794E+02   0.000000E+00  -0.105429E+04   0.210858E+04
   0.316870E+02   0.119489E+02   0.376782E+00   0.997662E+00   0.359153E+00   0.342939E+02   0.274918E+01   0.120502E+01  -0.266617E+01  -0.332687E+01   0.104455E+01   0.861570E+00   0.111217E+01   0.130283E+01   0.569547E-01   0.191082E-01   0.274452E-02   0.322980E-02   0.620901E-03  -0.104211E+04   0.158503E+02   0.000000E+00  -0.105796E+04   0.211592E+04
   0.316183E+02   0.113914E+02   0.156021E+01   0.241593E+00   0.929462E+00   0.334477E+02   0.448046E+01  -0.143186E+00  -0.584968E+00  -0.181209E+01   0.104164E+01   0.111967E+01   0.112764E+01   0.127542E+01   0.522773E-01   0.904442E-02   0.668560E-03   0.101524E-01   0.344194E-02  -0.104388E+04   0.167046E+02   0.000000E+00  -0.106058E+04   0.212117E+04
   0.319763E+02   0.119893E+02   0.150931E+01   0.130480E+01   0.112953E+01   0.338672E+02   0.342366E+01   0.265506E+01  -0.308572E+01  -0.478293E+01   0.105411E+01   0.121847E+01   0.112401E+01   0.126664E+01   0.521179E-01   0.979578E-02   0.446948E-03   0.662159E-02   0.170238E-01  -0.104442E+04   0.143950E+02   0.000000E+00  -0.105882E+04   0.211763E+04
   0.321202E+02   0.122559E+02   0.788580E-03   0.737082E+00  -0.491561E+00   0.339504E+02   0.429330E+01   0.483226E+01  -0.240800E+01  -0.196138E+00   0.105411E+01   0.958349E+00   0.113238E+01   0.126638E+01   0.504916E-01   0.169296E-01   0.134914E-02   0.227291E-02   0.293574E-02  -0.104015E+04   0.174451E+02   0.000000E+00  -0.105760E+04   0.211519E+04
